0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.0,0.0,357.4134248116461,335.8964295092792,401.84377754640445,279.70148572266226,429.9070670447618,245.99189211982775,442.27260343426315,199.0769811422615,394.27055805019336,209.3535957208387,518.7040212552638,202.2029994554041,542.7029579141563,238.6614938637058,546.9124172716329,243.64320235480955,391.9555403639424,241.85086997898452,536.8204107898309,252.64233078124107,549.2288113523828,290.80294508953375,544.6054337324676,310.73758755497147,404.0860873318088,302.26012598205307,535.2235431768349,321.30489161871446,543.5838355015003,356.4990016212578,528.1516377478911,374.41231185646575,425.63025813490094,364.002913196553,521.6033871110267,401.8613366690114,527.6333666281789,432.56747830402844,514.0252930916031,439.68121695805155,0
0.0,0.0,386.2057867678777,349.28551106047234,429.8265689332875,270.6383245360448,473.4752955136755,212.35887972841374,521.664335954847,158.66058238795813,394.2087974419346,212.346020586152,564.2460968211653,206.67699744416313,581.657330723916,264.67187790147,559.7682443784324,281.77286829683726,395.5329596037209,262.8778763015107,588.1201455025184,263.5939687754835,589.2146036712875,318.09593650436364,545.659684269709,341.47604406218306,410.8541740631226,326.99670816154685,576.5300206022039,330.09149986261764,570.6981390768506,371.91150197939714,530.4686923640693,383.87085679177835,434.8066902575574,393.4565900353191,557.9072609943432,408.58695991493005,550.1982858563679,451.06264039166126,519.733009331936,460.9378207530026,0
0.0,0.0,375.80656829138945,387.7583056805744,418.17279705828344,316.7433418073124,449.2697425130946,258.9817094483442,466.9162511709256,216.6623001059998,393.098022167541,282.84758680032974,514.95921233034,272.77716672479437,531.0990227572884,297.4547839439256,523.1651282253906,305.29785264009115,384.19611123420975,337.2043997613,564.0408258153185,342.1475896357297,557.3565208681358,374.67742827800987,511.97693647035345,392.0551469160565,399.7774292181758,404.9714196856877,560.3524844827981,398.2046262935547,555.9642311170556,426.527800316224,513.5242265411498,442.51024849269754,417.0567188317774,473.44738659381267,535.7652527901566,477.3135102486923,525.9851102398036,504.9420585405243,490.98182337215087,513.4659479952826,0
0.0,0.0,319.6315732201825,494.6007042409474,344.2344052873419,464.4665926681955,352.01203242952494,441.79180948097564,333.4920390903263,398.43668515582976,340.56270317927925,367.09189235196754,417.0858543622817,324.5648277139097,419.95754681265225,308.737664037464,413.4078884507344,286.962125564918,329.4996719001784,375.3603562374992,465.5205010327163,382.00908385837454,478.80176797673175,391.7617045741025,487.61002440526954,370.67153672290067,349.25048398489895,418.92730932665654,475.42798817420135,450.33323360860584,511.3995588409399,465.35745922939884,542.069674649758,459.446124078724,379.4364470066366,466.53654966952297,491.74481595155805,492.4640868940768,531.693776594746,512.8411338426921,558.8636286675329,526.265292201904,0
0.0,0.0,409.24580226422586,529.1713224608902,441.84227963484705,505.54838470908,474.8659218053442,474.019920916071,498.35267189610727,455.126802639963,337.6616686987104,454.47276781388064,473.37533316505665,464.4787690962694,543.2240207574108,478.4985435478884,574.955479859649,475.10201973839867,302.1109566637971,530.4044057897117,456.5351688584708,514.1437492274636,512.6330427199835,517.4662916782036,530.1883339666033,535.7347804130477,288.10949361005646,608.8670240969805,404.3268243804805,617.444961285626,468.26782918892854,621.6066939312004,500.18703874952666,632.1279972131815,282.44566312901304,684.8563137642486,317.6789852002547,685.6416675258588,325.10248587872695,677.271845954434,335.3975237522079,684.5820257193191,0
0.0,0.0,255.7490216662881,565.8683659835767,328.8578987483233,540.9824886300592,390.78831983866615,552.2608053551555,446.27115034201415,574.0168370874014,311.22390465801067,501.12225771102726,446.7713703308182,489.9586072543823,510.46068354306226,518.201803200367,534.0948888424409,544.7673085765616,298.8965158504287,563.123582516462,448.8780819806416,549.0219237414274,510.1913175464433,562.6005858361893,520.1056017145238,571.9153890320956,294.6601940114923,631.328952738462,442.9912940232352,629.8073987340574,501.8844185176785,622.8834989778331,507.0711336424246,615.1948605948162,302.38764433280437,692.2515596479932,419.55920193938425,691.3533121968173,473.0273784209093,671.6897623753064,490.16505362359743,654.9054737950353,0
0.0,0.0,435.8774419019637,515.2956470315839,457.47799948488773,489.21322837371554,483.2436658541101,499.3031108273717,482.0659864689551,523.9836213472445,314.7159359679308,469.97489044765825,384.2640008684639,467.9431701642534,416.312423360313,470.10859942885145,398.122247678004,455.0393581276294,278.4625079476887,548.1764910940474,401.16812029769244,525.3522669641752,466.5186614407876,541.508974733224,474.415749057689,557.3835357670687,272.95484499440187,628.3072555355974,396.19059506124995,608.8346801087828,450.99104663843445,613.9860937494814,460.1405096719536,632.272111782695,286.9412414743179,705.9796450098146,316.08804353896,672.4149000702527,301.4573251313164,670.9906587128424,275.18171830377474,695.5846947035387,0
0.0,0.0,388.7152820927554,514.6587069189119,409.3118046613695,483.1539535472549,420.79015164853854,458.1743408569238,424.8197030384513,456.2608607623698,246.10838600683041,445.23992020763774,303.612200514445,437.3812161703719,340.5563082655383,418.2786298085449,355.85472759023014,406.77862175303756,223.38304122330874,525.6796295811074,397.9689623074046,507.88408982998965,459.18249659108915,498.67946489893086,469.0000853043416,515.0808301247454,236.45749233479688,610.5298658646535,409.4898153007025,608.1683289452122,459.82013494534294,587.3024052121765,462.2208201832591,596.1981668819282,272.7252401304041,686.8915296000233,394.26642657249886,677.5357557906719,417.61937648033427,659.4225220776717,404.32211123768957,672.5594526693277,0
0.0,0.0,326.89226499798224,559.7886287006332,411.2342813286141,470.27913338814335,476.78711462953834,416.29394596566465,530.4622920001875,388.8319982874947,273.49602071167374,436.4587704620627,412.29559563682415,407.1580682711975,483.0506894800146,436.21878668794864,499.927593601813,454.51064190906993,238.63297304108707,516.0047513827923,429.937354212816,491.31366449786776,499.8638852151216,530.2709936205175,489.29005341345146,553.7365646279142,239.2282587973595,607.2039744576542,422.76926769692545,572.4096693517132,488.7894587229857,608.663458257288,473.7783060011352,625.9715723266637,264.8263059400524,697.3104462191042,389.2501226834938,676.1013806847369,447.68341797623907,684.2621034486657,449.2825970408885,690.5879104123125,0
0.0,0.0,351.5565577358102,500.3446066114702,388.52425265185593,432.5095128032699,411.8628857206205,391.784963016893,413.5730220534034,390.0950069554383,232.5218275853986,411.0070561585453,376.31848738422195,405.18753570898843,449.67670684331836,432.2739049105585,463.90348179732166,433.93272929005616,222.51107071133313,514.0960789777091,376.7243844108052,497.94072827431955,441.44130205773126,501.8243057727086,454.81065989294166,499.4563161270489,225.55858150945963,605.4918251996496,352.69750274831495,605.0852010356612,407.75997321400155,596.7421423454216,422.0404806993938,575.635793015419,235.31174073197414,688.2753812668525,318.5885776767468,698.1140851968157,346.65458943116664,692.2910266167746,344.2204714774516,670.5907285535795,0
0.0,0.0,271.6558673730633,490.2195306135254,323.45182377332094,437.89500574085105,358.03200887026117,393.67365110234823,379.78459752681385,357.4262850556115,215.28317092833097,376.6028375307578,399.0889055459485,334.0245532521876,466.85195462096283,362.8516091069141,492.5908033778652,374.03658408648334,210.52277715677977,459.8792000593712,439.53285087587756,423.95180566591443,483.9803407798373,442.03237410265865,476.70386259074814,445.8117927097046,233.3788105976428,555.5159077427961,428.68604669330136,534.8122681419627,460.34063603452717,532.0616831351654,443.64893511688035,532.0030168782832,272.46132796818074,646.7197426361454,426.6622422125729,661.28280793046,446.67660468155384,658.4568120612166,416.2813116470297,651.9305489465332,0
0.0,0.0,368.6707370038094,436.4732223884603,403.4904722811644,394.94692497382493,416.16930044670795,352.9459222334989,428.666779124319,331.4464518661697,264.31466347984036,365.6376907850754,393.06782752197347,352.52666134568415,411.22448815867034,341.9269260336258,386.8518052440223,327.0043760570078,230.68126907895203,441.2122270349864,427.91692295362105,410.0936409426322,450.1470949238574,404.38798084796497,427.56591736723027,417.37878748584626,231.14232080155307,530.4586040514514,401.7696986909578,512.9299299713202,429.30641366380866,502.3405328506342,416.40300094397395,506.29994147940306,254.71243214235852,617.8893152001438,350.5994717098757,594.7302302557182,330.5557618298731,584.687944393776,282.7699066229921,587.8394547369717,0
0.0,0.0,293.36844574346935,451.5819317982315,334.3858483493693,373.7410892298467,379.3936936968049,293.78631047164527,383.0622364363869,271.6899389117352,190.54341646250316,357.97832263053726,334.6860928517169,379.9520382179653,399.6785958485418,384.139930692676,414.9863228702744,380.8310956150526,164.46785856552071,452.59939254734866,363.1905379872652,477.1171924202863,436.9124787080875,455.7347772467474,459.6189411476663,447.6066732823383,177.4421020276759,551.2331898006452,343.42093779988784,588.2129610252961,400.6662358416762,559.396074107266,423.6936044616398,532.7804413926642,215.2782098594563,646.1345165935055,329.9055621968729,671.3001641533484,360.79739572113806,642.7272747048702,361.89766549328954,608.5318763623437,0
0.0,0.0,291.27219388097717,526.2186316435326,349.882377609223,442.45174076228784,392.97735836829804,383.669084420333,399.81368202901274,367.40895604071545,181.72765832542964,374.3730393658152,317.0111432434986,376.21842106444444,378.71999600789957,398.95601755534506,387.64385125166143,390.54888151775947,155.9308198963371,464.6253329826103,335.076775272746,495.3743463837417,401.09360812901275,499.9349702537146,416.32365596945954,482.8686480958785,161.2366969925587,565.2797954737069,296.17442522399494,602.6398096658885,364.9024318573355,587.5001261461074,395.92820434443627,553.4680246313363,182.57752250791768,662.1294617230232,290.0045677967936,703.432679786012,350.5347265700037,688.0024942540912,376.9174089149309,656.7863741346954,0
0.0,0.0,282.1758519171017,562.871133595807,346.59507787051007,460.7735969679343,383.6639239822889,393.59690562966716,415.51203441029054,374.78485095409997,182.8572629818536,393.87396198479485,328.5761536289865,334.10941049613757,391.5200817010208,392.16793605779094,404.1557331973562,425.657444130622,155.80870479594884,471.4744716281749,332.50954864189407,444.2897346378086,393.65769490199455,488.6033639074012,395.6784494431886,510.81171909405384,167.50756055732197,568.8627615865955,328.19005439216744,537.7875570943579,382.1988169562319,558.8627528902434,389.17797030914153,565.408693089943,197.25925488137725,660.7457953238993,309.892583377532,657.904877717134,347.34944288090264,665.736941375748,343.1093371347961,661.2489660838693,0
0.0,0.0,362.17112502822533,440.4541313499284,399.28725072277973,403.81551129704883,430.176683621968,387.4902604651505,432.9125220060354,413.56078182844055,222.51132173533028,375.7712924185288,316.4355142753177,366.80406382439094,325.82745874022316,357.6645449872957,286.50935410209263,340.68626297917933,179.96461997981368,448.15267467169895,363.7725538982098,429.55710520146374,410.6563709839087,423.812437280263,388.9243259969611,437.521264108669,179.9157527526997,538.02387921483,343.5319527330978,517.3434795347129,384.3541122313975,493.1365896614733,369.17540055572704,498.55831616760395,212.81937608560906,624.6231768176146,309.16835809539293,609.7108391880901,320.08084296143784,594.0514546238481,288.99161585023035,594.0577067636112,0
0.0,0.0,372.88212598233946,405.94486534212024,399.937250363706,344.28868091788877,414.5022531753743,345.5038087746068,399.5830279683648,389.95813011929545,237.21728195410623,328.0539212250658,214.17278420435622,335.56838560592576,224.26956767288885,349.15244382109074,200.52261980785482,329.81577962231665,183.59459333380624,418.20072990318295,249.83180934014246,427.60792604832375,308.45142752274995,463.45563173102687,328.790391618048,486.7337293540694,172.7378543999015,517.7993345703799,263.2686206862689,523.6364346725021,328.9440046978685,502.3355726904555,355.66141246337025,491.41013496294886,190.54475573139536,613.8414063120181,270.98312700007426,593.8185720573564,324.9572552317323,578.3584368007831,346.08578415453024,572.4868291488162,0
0.0,0.0,368.0008153814546,430.8337137042762,392.65312110602656,364.1650801060895,430.11955776185016,356.2075554845359,432.0839385593066,405.9192963229797,245.0746714773744,360.93586271795346,237.04606282322334,329.93683019872685,216.17303513013445,321.97558471342916,180.3906561716547,298.37127975797193,202.10090881217258,445.0199220586436,316.9675575108241,416.4616935386438,370.14780067688923,435.69603003338113,380.92487327127094,448.4016835716319,200.83565682787201,543.3920290016357,325.19968742191065,524.6381602851687,360.16194864576835,507.65992356606137,370.2521283896134,502.9005564970065,232.88625003306782,643.8716161926021,327.80039916006695,605.4058071133003,350.24216482710585,589.9135396074379,353.9176741807411,585.8429015605651,0
0.0,0.0,400.31463929463087,464.2611485274175,440.0566155539452,420.7348610832415,466.16053084383543,409.3935973823319,446.3067648783506,439.63884972450626,260.99430550684326,386.3228112259386,350.22323858573316,374.55028890958795,366.6445409577299,372.3874635808826,334.09421637285766,357.44440514150494,207.30570909733058,461.1991575766443,410.35378766749625,446.2173337816349,455.4338089652863,449.1643799012455,435.83308897819904,467.76619470888556,197.75726239699986,553.8089233624526,395.7355709241509,538.3626885831546,416.71395159698466,515.7980739559936,387.0414170563489,525.8909521765019,229.42476527471342,645.0712431028844,361.1770670603072,615.3618572100097,375.990773086476,595.9205794339651,348.52746290101993,605.9445649415868,0
0.0,0.0,352.19940462076653,528.9659958383927,397.28378819241567,460.732722893037,430.35614831033325,420.17620435907145,436.2534824458609,404.49385981445073,210.42697302152357,402.1405858751822,324.0966814583804,410.2812682693183,394.72230397458105,417.7017541805179,405.07398896229523,411.9740179400759,165.9723319045409,483.26553669929126,342.9939826226742,485.71760365366936,412.1753831420379,478.96458082846937,409.98751073195496,484.63979224116326,159.82199788410486,564.8991333531485,330.85356276161116,590.2083009927665,411.4509709763484,561.1488846237626,414.2190770308062,536.6055496264962,170.62025411598512,633.2043229035044,304.56541631171336,655.2831054769158,354.4870133785726,641.5016095911124,339.12367498779037,629.8851372409772,0
0.0,0.0,351.60871157792656,489.7533069692289,384.00279568716826,436.57010837284895,416.0553212263977,432.3695759473193,412.877969974753,459.90864663787204,209.7848324387743,409.91615341001307,283.7215125420463,394.5848587452492,309.1585222394998,398.1247371762655,287.2857091035122,393.7928833360711,162.01296590668437,485.49360027351577,344.47209073869556,464.32557406708645,414.7795435226873,475.46049847659003,413.54821377551445,499.9428880881313,158.07648572024857,569.0927938954045,324.8358682063582,559.9723919240713,388.3065272366413,544.7060546259743,383.15050511922993,546.6033626065689,181.62247538015538,645.9579555988092,298.6837364191075,635.0188919701538,337.50627663846194,627.7654644940774,316.6950670998151,635.8437450490962,0
0.0,0.0,403.7518379773345,480.3626307242521,425.11986666070686,430.1509545105946,448.5944401285459,427.9372020349256,431.31060598289866,463.1962706056365,238.49745872284154,404.71104799107707,277.93331307355936,427.95435513023403,328.08251071757047,443.3236881234334,329.21157793345617,436.6306834122515,184.02861634841418,486.8704388453989,293.82701355645156,504.3828608253825,373.1914298359824,518.9583849962073,383.91309714821443,530.1179631033301,161.66273639723875,569.7245518029013,271.97210191909505,598.6631794736095,355.08102377651164,594.1709881044953,362.36635807684513,589.6133581148024,167.9720860581241,648.1352081497098,254.9170983990706,662.399319759701,315.6618779627055,662.8768118710213,315.0314953780702,676.8443984459373,0
0.0,0.0,436.75491897032407,455.21925941415225,471.5173155303347,399.8785217534239,490.49756453993007,410.6197270621558,481.4522372107523,469.08059744015895,273.45376429503517,421.6734970179276,309.4324178974748,452.2607684507019,381.2512022004007,463.0013605887797,384.88963444490355,440.4609984191046,237.54818177622317,520.4676790660342,329.1218130204902,507.8229497514475,408.4133116804787,505.4218560958104,421.5136897281741,500.222608111151,227.2298261765832,614.4606835519044,328.10853461643774,600.781745195898,396.24556263922796,589.1399112024518,406.06986771264474,589.264383067144,241.4044398189499,695.7066047345324,271.79841491393745,647.3132203482746,283.67996930488016,639.7255512164265,267.92511573797765,657.0751158658895,0
0.0,0.0,452.94382757718915,493.1387415790887,408.10066570519496,444.0768615193374,385.7584223105024,429.5817385598566,359.6788823826365,445.3327640009593,279.1768378185789,479.1336039175221,194.65295360404713,456.66275467557716,152.6359017409705,419.8077297711934,135.31888560673275,385.1351771558111,244.08366587682764,524.7749472918331,287.97599712221114,473.18379714045295,342.1634867322492,469.5544336080784,401.6090754191565,493.19534729404404,243.62386122533832,580.5863161528467,318.6112565011727,540.3805635977551,372.36625506412213,530.9747147411181,434.5462099493326,553.0113635975139,267.03988921405386,643.0906993638636,308.3891921743871,597.1552524021716,331.9649256014255,588.2101260829257,367.66668532039887,612.642480338818,0
0.0,0.0,417.1207624297214,488.48988012442715,460.04517783446187,436.83444429925294,494.1454302489456,421.3213367846911,497.1717152211324,439.8399736134961,289.50605302600565,441.0742345303079,362.6910036798112,449.70197134595946,378.8675754058907,436.33280916961667,358.8992927392904,423.91861206266185,263.12630462588595,535.6220629833333,442.57417556283013,505.2282426014717,502.6756089901799,487.62620638351655,502.28942469532905,498.21695608270966,273.08695706604493,619.0310254851283,437.907327248355,612.9549359977609,490.89542177870186,594.913262501097,498.5280280405005,607.8601138206068,309.41855352538283,706.0079526832269,396.06864374507273,674.9214388515538,402.1064791012648,657.736012845191,378.436205530982,679.2899025269362,0
0.0,0.0,485.54110584501075,522.626837016949,505.792315408302,475.5662154727178,526.9166010026466,499.6555078015299,498.783797418124,549.796476346506,359.7123690943066,458.1412076378182,371.9697561773488,462.86447849488457,369.5457116524609,478.5641162720202,337.8090184614697,465.57897456041235,310.6099855002932,545.5042616455502,412.1509402744508,547.3523145291764,477.61770443703756,555.3066038593169,497.36800364728595,545.0922181580244,299.74531278310576,636.6671672532136,410.79414615169196,636.8108406908904,457.1593391613616,630.9916927813318,483.46036613148874,622.0949776463566,324.1151087217564,724.639916150714,359.1357943347965,692.531866934434,357.20765231896655,672.6853624378707,354.08947750933055,670.132324613827,0
0.0,0.0,398.48127634745117,546.7864513934037,438.1559564214714,503.34438685888017,476.4775682317379,456.83791571801703,482.60917805643953,433.9564309917987,299.01741350621717,453.82850739840796,414.88932196828966,472.6944236622294,451.23054138329474,469.21753641682153,458.39841821324,464.47647979771864,278.99735307558296,534.1770197268161,439.2938082767979,524.0501478859223,478.4677392671539,520.3303403300015,491.1262201615011,533.6529284404824,280.6663518536213,610.9787894038127,422.58824345235666,615.8933478481267,467.3852396689956,616.1165768899446,485.76166901975034,624.3985606866336,289.8571596088065,686.6083335168041,361.968266442929,675.6146671230999,359.80432522638125,662.5522875357165,353.1072330802242,665.1133236355781,0
0.0,0.0,373.24261797485514,445.26132029830296,421.5199441622996,396.12788654510405,473.63021620745013,397.7488313981012,486.3362579120057,438.01221085566794,249.99261389948305,388.29242827191956,402.36521524690687,411.9572028145067,465.845934918052,427.17200226367277,480.5857733230053,410.7390021484025,224.19611249926828,482.18772582759266,384.81877656754654,494.06765315161465,461.29588543385165,501.88795071331697,486.8845387309115,493.85617191969504,210.7457894544138,573.6935505670426,356.5295011262146,602.7585505347815,431.05286130644885,605.0495436868841,451.88050875063476,589.0067090973971,207.27267895797166,658.6061627249873,315.06374478456377,684.8598289147267,361.32083960021276,693.666507806036,366.6702101004334,691.4199313186327,0
0.0,0.0,307.23121443004305,417.21645343949785,345.5187883692142,366.1704511163989,385.47284581695834,377.9381555979344,396.30957399310677,413.961557417235,186.78457050910316,337.2040223825461,235.18280984038387,325.94622727661044,233.2217523506842,340.62802120344713,191.86442208926297,326.9542497177463,144.28554931192417,425.6879166236613,279.2327161761495,422.02251675582374,321.2009808850025,447.09974467252323,313.73993248417804,467.6163640322775,147.50164134637902,527.4212409334286,281.99269743171493,521.2859540551726,327.5853179189325,510.9230638355366,331.9373416546295,513.3831458980858,168.59703657814174,617.0281845313075,257.2262400587351,603.0357235652336,277.411735836622,596.9784770498227,260.678229140401,601.3167360845619,0
0.0,0.0,281.09979684013535,416.83967649439,318.13309380959265,345.94851065438695,362.9013226685166,335.11150950961735,374.3281816236814,383.1028806546527,146.91411536737735,359.4849599140289,237.2213461137909,394.91680905915564,254.36559629250416,409.86744887547684,207.42149941913533,387.37158396237646,108.04914976716111,467.6651998477173,273.3814473109197,491.4884076253802,297.82212717134473,483.4705884894938,269.6505817174585,472.43370036574197,111.61469230457271,575.1696446723654,280.6914342554775,579.4434916536266,301.0685116816095,549.1047450399783,276.9946584547107,541.7762242879544,139.85554294738733,668.4334672647819,265.16532748121983,649.6002332224452,262.92157778610465,628.6803910813178,218.9980102114315,632.6729836433369,0
0.0,0.0,264.8538570339134,389.9828319075315,297.312464385078,343.6636930606111,326.1917297096054,324.3784549563136,329.5674920605636,318.156878904156,142.2953689845932,297.6060340315454,278.9617616521439,296.8118507917827,306.2090148221671,292.85487454213603,280.3570883007353,273.53990531173645,107.62266962293336,388.53793167125707,326.9541266880826,367.05065151144674,376.0873705413053,369.90836028055514,366.0645038428413,391.6100184144527,112.8414748370543,489.75724392646964,303.479993470188,470.43990534654597,359.0192354927851,458.0902679772263,363.5403367835281,465.1300860550838,137.8723002605808,579.7611044621773,267.82652284864,560.7117203765303,282.6758320620604,552.9327969981242,253.4427259044212,564.4368824797604,0
0.0,0.0,330.9936905696685,342.3749593959585,347.3008793908883,294.7337849644757,358.9353295079035,312.1831476864902,334.9092586461246,357.2271632782142,193.94333981365696,258.53901085310656,226.7299307468419,239.87223456367803,259.5254852273755,245.71979312432836,253.02802581228377,227.15583481563243,149.65508160108948,347.13723789296637,278.13656708846054,324.3677109585699,352.9616856859883,342.75659129335713,365.7193831000767,349.61918726367753,148.20390455982124,445.63107461245454,275.2425629996686,413.3577748969475,334.9901350876861,397.93865678578754,349.5420641246418,393.97586118774075,165.7297660500535,531.3371616457916,243.6359980604792,494.13205793638565,269.02392365258663,488.5637193120348,261.5074838412164,493.0499886342624,0
