2021-05-19 18:41:03,002 INFO  Logger.cs: 70 - 
2021-05-19 18:42:09,695 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Board1-1
2021-05-19 18:42:09,722 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Board1-1
2021-05-19 18:42:09,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Board1-1
2021-05-19 18:42:09,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from imu모형-1
2021-05-19 18:42:09,725 INFO  ExportHelperExtension.cs: 1136 - Found 25 in imu모형-1
2021-05-19 18:42:09,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in imu모형-1
2021-05-19 18:42:09,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 바퀴떄기2-1
2021-05-19 18:42:09,727 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-1
2021-05-19 18:42:09,727 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 바퀴떄기2-1
2021-05-19 18:42:09,727 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 라이더원-2
2021-05-19 18:42:09,728 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 라이더원-2
2021-05-19 18:42:09,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 라이더원-2
2021-05-19 18:42:09,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 배터리-1
2021-05-19 18:42:09,729 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 배터리-1
2021-05-19 18:42:09,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 배터리-1
2021-05-19 18:42:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 바퀴떄기2-2
2021-05-19 18:42:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-2
2021-05-19 18:42:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 바퀴떄기2-2
2021-05-19 18:42:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from imu거치-1
2021-05-19 18:42:09,731 INFO  ExportHelperExtension.cs: 1136 - Found 31 in imu거치-1
2021-05-19 18:42:09,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in imu거치-1
2021-05-19 18:42:10,061 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-19 18:42:10,063 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-19 18:42:10,070 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-19 18:42:57,716 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:42:57,881 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:42:58,061 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:42:58,421 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:42:58,604 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:48:20,495 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:49:29,652 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:49:58,056 INFO  SwAddin.cs: 294 - Assembly export called for file wheel_chair_robot
2021-05-19 18:50:00,018 INFO  SwAddin.cs: 313 - Saving assembly
2021-05-19 18:50:00,306 INFO  SwAddin.cs: 316 - Opening property manager
2021-05-19 18:50:00,306 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_chair_robot
2021-05-19 18:50:00,306 INFO  ExportHelperExtension.cs: 1136 - Found 72 in wheel_chair_robot
2021-05-19 18:50:00,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_chair_robot
2021-05-19 18:50:00,307 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-19 18:50:00,308 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2021-05-19 18:50:00,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 모터때기파트-2
2021-05-19 18:50:00,308 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 모터때기파트-2
2021-05-19 18:50:00,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 모터때기파트-2
2021-05-19 18:50:00,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 모터때기파트-1
2021-05-19 18:50:00,310 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 모터때기파트-1
2021-05-19 18:50:00,311 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 모터때기파트-1
2021-05-19 18:50:00,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 상판파트2-1
2021-05-19 18:50:00,311 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 상판파트2-1
2021-05-19 18:50:00,312 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 상판파트2-1
2021-05-19 18:50:00,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 캐스터 바퀴-2
2021-05-19 18:50:00,313 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 캐스터 바퀴-2
2021-05-19 18:50:00,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 캐스터 바퀴-2
2021-05-19 18:50:00,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 캐스터 연결-1
2021-05-19 18:50:00,315 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 캐스터 연결-1
2021-05-19 18:50:00,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 캐스터 연결-1
2021-05-19 18:50:00,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 캐스터 축-1
2021-05-19 18:50:00,316 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 캐스터 축-1
2021-05-19 18:50:00,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 캐스터 축-1
2021-05-19 18:50:00,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 캐스터 축-2
2021-05-19 18:50:00,328 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 캐스터 축-2
2021-05-19 18:50:00,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 캐스터 축-2
2021-05-19 18:50:00,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Board1-1
2021-05-19 18:50:00,333 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Board1-1
2021-05-19 18:50:00,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Board1-1
2021-05-19 18:50:00,335 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from imu모형-1
2021-05-19 18:50:00,336 INFO  ExportHelperExtension.cs: 1136 - Found 25 in imu모형-1
2021-05-19 18:50:00,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in imu모형-1
2021-05-19 18:50:00,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 바퀴떄기2-1
2021-05-19 18:50:00,338 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-1
2021-05-19 18:50:00,339 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 바퀴떄기2-1
2021-05-19 18:50:00,339 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 라이더원-2
2021-05-19 18:50:00,340 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 라이더원-2
2021-05-19 18:50:00,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 라이더원-2
2021-05-19 18:50:00,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 배터리-1
2021-05-19 18:50:00,342 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 배터리-1
2021-05-19 18:50:00,342 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 배터리-1
2021-05-19 18:50:00,344 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 바퀴떄기2-2
2021-05-19 18:50:00,344 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-2
2021-05-19 18:50:00,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 바퀴떄기2-2
2021-05-19 18:50:00,345 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from imu거치-1
2021-05-19 18:50:00,346 INFO  ExportHelperExtension.cs: 1136 - Found 31 in imu거치-1
2021-05-19 18:50:00,346 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in imu거치-1
2021-05-19 18:50:00,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_chair_robot
2021-05-19 18:50:00,348 INFO  ExportHelperExtension.cs: 1136 - Found 72 in wheel_chair_robot
2021-05-19 18:50:00,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_chair_robot
2021-05-19 18:50:00,349 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-19 18:50:00,349 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2021-05-19 18:50:00,349 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 모터때기파트-2
2021-05-19 18:50:00,350 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 모터때기파트-2
2021-05-19 18:50:00,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 모터때기파트-2
2021-05-19 18:50:00,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 모터때기파트-1
2021-05-19 18:50:00,408 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 모터때기파트-1
2021-05-19 18:50:00,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 모터때기파트-1
2021-05-19 18:50:00,410 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 상판파트2-1
2021-05-19 18:50:00,411 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 상판파트2-1
2021-05-19 18:50:00,412 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 상판파트2-1
2021-05-19 18:50:00,412 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 캐스터 바퀴-2
2021-05-19 18:50:00,413 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 캐스터 바퀴-2
2021-05-19 18:50:00,415 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 캐스터 바퀴-2
2021-05-19 18:50:00,420 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 캐스터 연결-1
2021-05-19 18:50:00,427 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 캐스터 연결-1
2021-05-19 18:50:00,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 캐스터 연결-1
2021-05-19 18:50:00,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 캐스터 축-1
2021-05-19 18:50:00,435 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 캐스터 축-1
2021-05-19 18:50:00,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 캐스터 축-1
2021-05-19 18:50:00,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 캐스터 축-2
2021-05-19 18:50:00,438 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 캐스터 축-2
2021-05-19 18:50:00,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 캐스터 축-2
2021-05-19 18:50:00,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Board1-1
2021-05-19 18:50:00,440 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Board1-1
2021-05-19 18:50:00,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Board1-1
2021-05-19 18:50:00,442 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from imu모형-1
2021-05-19 18:50:00,443 INFO  ExportHelperExtension.cs: 1136 - Found 25 in imu모형-1
2021-05-19 18:50:00,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in imu모형-1
2021-05-19 18:50:00,444 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 바퀴떄기2-1
2021-05-19 18:50:00,448 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-1
2021-05-19 18:50:00,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 바퀴떄기2-1
2021-05-19 18:50:00,458 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 라이더원-2
2021-05-19 18:50:00,461 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 라이더원-2
2021-05-19 18:50:00,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 라이더원-2
2021-05-19 18:50:00,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 배터리-1
2021-05-19 18:50:00,466 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 배터리-1
2021-05-19 18:50:00,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 배터리-1
2021-05-19 18:50:00,469 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 바퀴떄기2-2
2021-05-19 18:50:00,471 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 바퀴떄기2-2
2021-05-19 18:50:00,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 바퀴떄기2-2
2021-05-19 18:50:00,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from imu거치-1
2021-05-19 18:50:00,474 INFO  ExportHelperExtension.cs: 1136 - Found 31 in imu거치-1
2021-05-19 18:50:00,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in imu거치-1
2021-05-19 18:50:00,529 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-19 18:50:00,529 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-19 18:50:00,532 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-19 18:50:05,366 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:05,761 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:05,931 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:06,112 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:06,269 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:06,437 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:18,326 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:50:38,349 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:51:10,555 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-19 18:51:57,944 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-05-19 18:52:02,802 INFO  ExportHelperExtension.cs: 347 - Creating joint imu_link
2021-05-19 18:52:02,811 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-05-19 18:52:02,815 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-05-19 18:52:02,842 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-05-19 18:52:02,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2021-05-19 18:52:02,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2021-05-19 18:52:02,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2021-05-19 18:52:02,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2021-05-19 18:52:02,846 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2021-05-19 18:52:02,846 INFO  ExportHelperExtension.cs: 1402 - Fixing 83
